id,mssv,listening,reading,total,mamh,ghichu
3831.0,80FA0ECEXPvAibaEXe/KP8Z+xE/sY+uEu3Ciph7N,22,48,380.0, ENG02, Qui đổi TOEIC
3832.0,DCC7D29BXPvAibaEXe/+5dmtHXoxmt4KSG5NJ7Z2,32,38,380.0, ENG02, Qui đổi TOEIC
3833.0,D67D27A4XPvAibaEXe815EPCWwbvwe1487FaOvMA,33,37,380.0, ENG02, Qui đổi TOEIC
3834.0,C1C0C4AEXPvAibaEXe+wnAHzeNC8Yg3KwYNkWTzJ,31,39,380.0, ENG02, Qui đổi TOEIC
3835.0,D7BA5D0BXPvAibaEXe+QrwS/gm46TctSGa50GzxN,31,39,380.0, ENG02, Qui đổi TOEIC
3836.0,CFFCEE9EXPvAibaEXe/TOGeH6x1BleZUt7+WoUn+,31,39,380.0, ENG02, Qui đổi TOEIC
3837.0,C92C47A6XPvAibaEXe/W1ZBpbjj8QfWobzuFG9C9,29,41,380.0, ENG02, Qui đổi TOEIC
3838.0,4242FA6AXPvAibaEXe8f56j3W7C5xtXXRI+8BJQy,28,42,380.0, ENG02, Qui đổi TOEIC
3839.0,89DFB71CXPvAibaEXe+4ETeamtJzhM+kz/jM89jM,38,32,380.0, ENG02, Qui đổi TOEIC
3840.0,CB0A4300XPvAibaEXe8qxKHWIxudAD9fMhJAEj0f,30,40,380.0, ENG02, Qui đổi TOEIC
3841.0,EC15F644XPvAibaEXe+Ee/bNoyDJskC9WJ6nr3Ae,29,40,375.0, ENG02, Qui đổi TOEIC
3842.0,4901830AXPvAibaEXe9T8X64vL5Kd0OakcuA4KOJ,32,37,375.0, ENG02, Qui đổi TOEIC
3843.0,AF7971BCXPvAibaEXe/J0r+JN9xEWRuHi0e4Pdgc,25,44,375.0, ENG02, Qui đổi TOEIC
3844.0,D066436BXPvAibaEXe+0nHjb2tGOxwMuMqO7IpTt,35,34,375.0, ENG02, Qui đổi TOEIC
3845.0,DEFE01D1XPvAibaEXe9O6/F07jTuvwkH/3s/2vle,25,44,375.0, ENG02, Qui đổi TOEIC
3846.0,D1399C54XPvAibaEXe+qA4yV5f0Y/huRPg3EYjRe,23,46,375.0, ENG02, Qui đổi TOEIC
3847.0,5FE3899EXPvAibaEXe9UjnPPEYi4Uf/W04om0ZQP,30,39,375.0, ENG02, Qui đổi TOEIC
3848.0,CE1D08BAXPvAibaEXe/6gqqbvLbYMz0GypCs42Dx,30,39,375.0, ENG02, Qui đổi TOEIC
3849.0,E4887E52XPvAibaEXe/Cb60Jy+AEma6DFQCDnh5J,33,36,375.0, ENG02, Qui đổi TOEIC
3850.0,299EF5B3XPvAibaEXe/PfwiDaLddEsuijvG9UHyb,25,44,375.0, ENG02, Qui đổi TOEIC
3851.0,AF13CCE4XPvAibaEXe9PaZSVcf3Bgr15b1WXpmpz,31,38,375.0, ENG02, Qui đổi TOEIC
3852.0,5DE3F10BXPvAibaEXe9TsFVy3uGUgaCtXYNIBrVs,34,35,375.0, ENG02, Qui đổi TOEIC
3853.0,102B5F0CXPvAibaEXe/ESOA28kZtDukC4mA7vWKJ,25,44,375.0, ENG02, Qui đổi TOEIC
3854.0,AD31B71AXPvAibaEXe/lq24VwKc+LCMUJ8xNhTei,29,39,370.0, ENG02, Qui đổi TOEIC
3855.0,1248CA30XPvAibaEXe+Ee/bNoyDJsjrgUqpNJOQ6,26,42,370.0, ENG02, Qui đổi TOEIC
3856.0,523AB451XPvAibaEXe+Ee/bNoyDJss4A9USNSu6u,28,40,370.0, ENG02, Qui đổi TOEIC
3857.0,BF114513XPvAibaEXe+Pxorfe/k8CbwvRFU2xqng,27,41,370.0, ENG02, Qui đổi TOEIC
3858.0,AA5491A5XPvAibaEXe9UJtBa/m0OMh9leFHDzP6n,35,33,370.0, ENG02, Qui đổi TOEIC
3859.0,06F130EDXPvAibaEXe96mG7+vayRPjKbnr1Br6bi,32,36,370.0, ENG02, Qui đổi TOEIC
3860.0,9A825235XPvAibaEXe9zVZKaStZ09O1cfnd4zC+Z,34,34,370.0, ENG02, Qui đổi TOEIC
3861.0,BE573A0FXPvAibaEXe/X5qOvA9deFWiLIcL3XnRq,31,37,370.0, ENG02, Qui đổi TOEIC
3862.0,638DD733XPvAibaEXe+l62icawnoYl+1QbhmtBDc,28,40,370.0, ENG02, Qui đổi TOEIC
3863.0,B6695081XPvAibaEXe88ZV91oZ7/ppT3fareFkof,33,35,370.0, ENG02, Qui đổi TOEIC
3864.0,95A69681XPvAibaEXe8JhJ4J3nSSlyt6m977k+u4,28,40,370.0, ENG02, Qui đổi TOEIC
3865.0,236B3FF8XPvAibaEXe94sKKoWENjB58QoAc2XFJc,22,46,370.0, ENG02, Qui đổi TOEIC
3866.0,20D398EAXPvAibaEXe+jsqLrdntKXs/UKpcQHPZR,26,41,365.0, ENG02, Qui đổi TOEIC
3867.0,E3172168XPvAibaEXe/PrIR+BvN04fWUXVvs89Rz,19,48,365.0, ENG02, Qui đổi TOEIC
3868.0,45C77D1AXPvAibaEXe80jwV8UBfNh+MJrIfuqybY,26,41,365.0, ENG02, Qui đổi TOEIC
3869.0,4DF7A0C4XPvAibaEXe+b/3AZFelvL+pJZdPQzq0i,25,42,365.0, ENG02, Qui đổi TOEIC
3870.0,812238A2XPvAibaEXe+b6DqXDWl+uzrJYr/xvDdP,24,43,365.0, ENG02, Qui đổi TOEIC
3871.0,26AA5175XPvAibaEXe8yk/xNTBUkzhrXFkc0Z14U,31,36,365.0, ENG02, Qui đổi TOEIC
3872.0,C4EDD4BAXPvAibaEXe8PcTqQe5AuPyqjfrlJZH4r,28,39,365.0, ENG02, Qui đổi TOEIC
3873.0,F30FCF04XPvAibaEXe8cyAoRoKB5PVyDqtNLRdNw,29,38,365.0, ENG02, Qui đổi TOEIC
3874.0,C44B4005XPvAibaEXe8xTifDUBtw5UeKntXC6idP,24,43,365.0, ENG02, Qui đổi TOEIC
3875.0,5DF59DD6XPvAibaEXe90z1QOLCQ2gjfSgfVQ/C2A,36,31,365.0, ENG02, Qui đổi TOEIC
3876.0,13F8D600XPvAibaEXe+pRrseqS9RoYfJgoS5lelo,23,44,365.0, ENG02, Qui đổi TOEIC
3877.0,997DDE02XPvAibaEXe+s9Ax3cH11aWrp8+jbE0hj,28,39,365.0, ENG02, Qui đổi TOEIC
3878.0,15193C7CXPvAibaEXe+QrwS/gm46TWVTnH3JiPxv,24,43,365.0, ENG02, Qui đổi TOEIC
3879.0,08624366XPvAibaEXe80F7xvyMuvyPVvrG7GXaRO,28,39,365.0, ENG02, Qui đổi TOEIC
3880.0,FD21BFD9XPvAibaEXe+XuNgf2Sify7rSGLWCs41c,29,38,365.0, ENG02, Qui đổi TOEIC
3881.0,0368E395XPvAibaEXe8Hc2wHUxgky4xlonemdAzO,25,42,365.0, ENG02, Qui đổi TOEIC
3882.0,F2F77E8EXPvAibaEXe/6gqqbvLbYM2nX5IVUB9xv,35,32,365.0, ENG02, Qui đổi TOEIC
3883.0,1033CB0CXPvAibaEXe8BcBqSm3bVhnZ+dwRufBYc,32,35,365.0, ENG02, Qui đổi TOEIC
3884.0,B5CCBDE2XPvAibaEXe9W37M5rySWmJ3nokrEOTgh,25,42,365.0, ENG02, Qui đổi TOEIC
3885.0,82F358D5XPvAibaEXe+Pxorfe/k8CeQSGF32nC9q,31,36,365.0, ENG02, Qui đổi TOEIC
3886.0,CE74D8C0XPvAibaEXe+DUF+563kBvX196ABGPAHh,21,45,360.0, ENG02, Qui đổi TOEIC
3887.0,61DCC8D7XPvAibaEXe+JOtnwEvC97pp4zl+NL6g3,24,42,360.0, ENG02, Qui đổi TOEIC
3888.0,D6B9B223XPvAibaEXe/X5qOvA9deFYAh2XNjLXb3,16,50,360.0, ENG02, Qui đổi TOEIC
3889.0,303DCD32XPvAibaEXe+WyjAMa+c6gplNQ3GsX31J,26,40,360.0, ENG02, Qui đổi TOEIC
3890.0,BFB9AA3EXPvAibaEXe/Hd2nFsMs4VMY4azJrIys6,27,39,360.0, ENG02, Qui đổi TOEIC
3891.0,568F3364XPvAibaEXe/U36FI9OTo3bpG3LWUMcW8,24,42,360.0, ENG02, Qui đổi TOEIC
3892.0,27287D52XPvAibaEXe+g+689Av0WQ2TzEcelm+th,25,41,360.0, ENG02, Qui đổi TOEIC
3893.0,EB931F1CXPvAibaEXe+/CLVp0yIG04sgyP3jQumU,34,32,355.0, ENG02, Qui đổi TOEIC
3894.0,5C427CB8XPvAibaEXe9yRt5bXcOfsjwYNwwE+04M,28,38,355.0, ENG02, Qui đổi TOEIC
3895.0,3FE3F325XPvAibaEXe/q/d6S7LoUwzxPRBYXTiEh,31,35,355.0, ENG02, Qui đổi TOEIC
3896.0,5396C3C0XPvAibaEXe9T8X64vL5Kd7Ra2fetm0mB,31,35,355.0, ENG02, Qui đổi TOEIC
3897.0,EC7FDAFAXPvAibaEXe9yRt5bXcOfsijDufwvpJgd,31,35,355.0, ENG02, Qui đổi TOEIC
3898.0,D7261B6DXPvAibaEXe++7urnOIV05JUHyicRQjwt,29,37,355.0, ENG02, Qui đổi TOEIC
3899.0,AC7B3497XPvAibaEXe9u8ftW5AKWEbeStthiqwg7,36,30,355.0, ENG02, Qui đổi TOEIC
3900.0,D2F8850AXPvAibaEXe/7NEQj7YafNPD/g2IdSIWD,31,35,355.0, ENG02, Qui đổi TOEIC
3901.0,553D3D4BXPvAibaEXe8xN1Ehxu1cb9qhnIpu7ZtA,28,38,355.0, ENG02, Qui đổi TOEIC
3902.0,BCE11B7BXPvAibaEXe8wj1bWOnrKYSKk0nU7rUiF,32,34,355.0, ENG02, Qui đổi TOEIC
3903.0,CCEA4336XPvAibaEXe8ndFTCadX+eFG8eH3FEQaR,32,34,355.0, ENG02, Qui đổi TOEIC
3904.0,94D09D4BXPvAibaEXe+VfAA12Tmd+9przJY/E7nY,27,38,350.0, ENG02, Qui đổi TOEIC
3905.0,DFDC60C1XPvAibaEXe//oOov2hCsiVmE2ApVulti,36,29,350.0, ENG02, Qui đổi TOEIC
3906.0,A98F6344XPvAibaEXe/HavVGti21aMwqqFWR0Ec2,27,38,350.0, ENG02, Qui đổi TOEIC
3907.0,9146B955XPvAibaEXe+KaiYHkmXYCewO76yR1CWF,31,34,350.0, ENG02, Qui đổi TOEIC
3908.0,E067F492XPvAibaEXe9m0F2yptF5U1fMfWZSz38H,33,32,350.0, ENG02, Qui đổi TOEIC
3909.0,90ED43F7XPvAibaEXe+/CLVp0yIG098b8YS4ONOC,21,44,350.0, ENG02, Qui đổi TOEIC
3910.0,CDA4E282XPvAibaEXe8bVXYGG8kdZVsrroRMNogn,26,39,350.0, ENG02, Qui đổi TOEIC
3911.0,9CB4BE25XPvAibaEXe95BgJyC1XgNXXkNOrClFn/,17,48,350.0, ENG02, Qui đổi TOEIC
3912.0,8207B626XPvAibaEXe/57ZZLpsI5pf+0jA4NZ9Ay,27,38,350.0, ENG02, Qui đổi TOEIC
3913.0,81A16E02XPvAibaEXe98rLBMbW9WWZYzqql2Y9VW,30,35,350.0, ENG02, Qui đổi TOEIC
3914.0,B9DEDD2AXPvAibaEXe/57ZZLpsI5pVvERNN1pImC,29,36,350.0, ENG02, Qui đổi TOEIC
3915.0,EEE5C99BXPvAibaEXe9UJtBa/m0OMudGy/PcN/XG,21,44,350.0, ENG02, Qui đổi TOEIC
3916.0,79876914XPvAibaEXe/J0r+JN9xEWb7kDWep2V4E,31,34,350.0, ENG02, Qui đổi TOEIC
3917.0,AFE64CD9XPvAibaEXe/86xKtTPDGfMYIUT5PZmch,31,34,350.0, ENG02, Qui đổi TOEIC
3918.0,F144F3D2XPvAibaEXe8qxKHWIxudAGGY+yzSLiq9,33,32,350.0, ENG02, Qui đổi TOEIC
3919.0,822F7C35XPvAibaEXe+Pxorfe/k8Ce7lKLN/tEW6,29,36,350.0, ENG02, Qui đổi TOEIC
3920.0,563B7A79XPvAibaEXe+KaiYHkmXYCbVVup4oWbo/,32,33,350.0, ENG02, Qui đổi TOEIC
3921.0,C874CFE6XPvAibaEXe8wj1bWOnrKYRZ7QU3p/E1s,31,33,345.0, ENG01, Qui đổi TOEIC
3922.0,3C505858XPvAibaEXe8bHoSDwbr9UpHE0dqQVri8,22,42,345.0, ENG01, Qui đổi TOEIC
3923.0,E5560794XPvAibaEXe8wj1bWOnrKYWDzePbDTbS1,27,37,345.0, ENG01, Qui đổi TOEIC
3924.0,F6213C7FXPvAibaEXe/MMx1dMBtPnQrE1yYQ0PoC,36,28,345.0, ENG01, Qui đổi TOEIC
3925.0,06B78A83XPvAibaEXe+b/3AZFelvL6x33ODd3+Y5,28,36,345.0, ENG01, Qui đổi TOEIC
3926.0,3E33B6D5XPvAibaEXe8blaTjeDit3z8TPYUYO8t7,25,39,345.0, ENG01, Qui đổi TOEIC
3927.0,DF932FD2XPvAibaEXe8bHoSDwbr9UuMnJlkSC+Zy,19,45,345.0, ENG01, Qui đổi TOEIC
3928.0,ED92FEECXPvAibaEXe8ndFTCadX+eB21n+qh0yUJ,26,38,345.0, ENG01, Qui đổi TOEIC
3929.0,D851F501XPvAibaEXe/7NEQj7YafNAZb+v9daEH+,36,28,345.0, ENG01, Qui đổi TOEIC
3930.0,4C198FB7XPvAibaEXe+Bn/Kbq8h84Nh4Gk40SFXB,23,41,345.0, ENG01, Qui đổi TOEIC
3931.0,1E2B598BXPvAibaEXe8PcTqQe5AuPwNKbknHIXnm,29,35,345.0, ENG01, Qui đổi TOEIC
3932.0,5C8A8506XPvAibaEXe+b/3AZFelvL8gRr32gAU6w,31,33,345.0, ENG01, Qui đổi TOEIC
3933.0,BBD9A871XPvAibaEXe+Dzz08DYrYWYM0At3/X9KE,23,41,345.0, ENG01, Qui đổi TOEIC
3934.0,C898CAA9XPvAibaEXe+SXBrvSceI6XhvuXmcixA8,29,35,345.0, ENG01, Qui đổi TOEIC
3935.0,7C21D62FXPvAibaEXe+KaiYHkmXYCSer52sRupis,27,37,345.0, ENG01, Qui đổi TOEIC
3936.0,999040BBXPvAibaEXe9dgf/EzU6ZBcY3SyXuBME6,21,43,345.0, ENG01, Qui đổi TOEIC
3937.0,48B89975XPvAibaEXe9UJtBa/m0OMrOIu7prTzFC,22,41,340.0, ENG01, Qui đổi TOEIC
3938.0,EB82138BXPvAibaEXe/PfwiDaLddElR/HUbs+e7O,19,44,340.0, ENG01, Qui đổi TOEIC
3939.0,AFAD2A51XPvAibaEXe/6es9ZTmhAJcgOBagnlwbW,19,44,340.0, ENG01, Qui đổi TOEIC
3940.0,4C3CB19CXPvAibaEXe+GGliW+AfAjOn0dhxv0WKu,25,38,340.0, ENG01, Qui đổi TOEIC
3941.0,626B0A04XPvAibaEXe85v8rw3dwROgy8Z/pogxmI,20,43,340.0, ENG01, Qui đổi TOEIC
3942.0,2034CFBBXPvAibaEXe/NPUyacSAr+BLrHsVHfA9k,23,40,340.0, ENG01, Qui đổi TOEIC
3943.0,1CFDE1F0XPvAibaEXe/Fi8ZYRfhF8bxmAWcQfe0s,27,36,340.0, ENG01, Qui đổi TOEIC
3944.0,6D3FE28AXPvAibaEXe8C3lblh2dNnveK8CqEO+pv,30,33,340.0, ENG01, Qui đổi TOEIC
3945.0,F7B0F118XPvAibaEXe/57ZZLpsI5pUzNWw9tN7e6,16,47,340.0, ENG01, Qui đổi TOEIC
3946.0,4B5AB4F7XPvAibaEXe+55g1kTuqhA/I35jGrD9te,27,36,340.0, ENG01, Qui đổi TOEIC
3947.0,D7601820XPvAibaEXe8yk/xNTBUkzjboTdoYJuYx,30,33,340.0, ENG01, Qui đổi TOEIC
3948.0,9642653AXPvAibaEXe/el9TRAKM7gU3Nhwhrf/Wn,21,42,340.0, ENG01, Qui đổi TOEIC
3949.0,91F074CEXPvAibaEXe/75frwBkQTnTtbKqOGZ91V,28,35,340.0, ENG01, Qui đổi TOEIC
3950.0,3717D578XPvAibaEXe/HZd2ATF04tG9BPe7UPd8B,30,33,340.0, ENG01, Qui đổi TOEIC
3951.0,E305A3A7XPvAibaEXe+Ssm9D7QPetAFTmDzyls7I,30,33,340.0, ENG01, Qui đổi TOEIC
3952.0,133CDE62XPvAibaEXe9cUsS4F6r57TDBONjTRSZn,23,39,335.0, ENG01, Qui đổi TOEIC
3953.0,3B71369EXPvAibaEXe/VnvhYBb4TNC7ERpdqf3W4,26,36,335.0, ENG01, Qui đổi TOEIC
3954.0,5C0A1217XPvAibaEXe9V50Ts4UAUsLVhms6HFwvs,25,37,335.0, ENG01, Qui đổi TOEIC
3955.0,089EAE6CXPvAibaEXe80F7xvyMuvyGDMD16yBhIm,24,38,335.0, ENG01, Qui đổi TOEIC
3956.0,A8A3CB92XPvAibaEXe9m0F2yptF5U85xIyi6LADN,24,38,335.0, ENG01, Qui đổi TOEIC
3957.0,BA9E5A70XPvAibaEXe/GIu0V6tRrk9yFa0vlcB+o,17,45,335.0, ENG01, Qui đổi TOEIC
3958.0,21793917XPvAibaEXe+EAlU+wSWpDTpNqzgZt8ce,27,35,335.0, ENG01, Qui đổi TOEIC
3959.0,BFD4247CXPvAibaEXe+jsqLrdntKXu+53DURa5Mm,30,32,335.0, ENG01, Qui đổi TOEIC
3960.0,DD2A29F3XPvAibaEXe+SXBrvSceI6dc9d4ghYN7P,25,37,335.0, ENG01, Qui đổi TOEIC
3961.0,CE11B68DXPvAibaEXe+SbxsvF9MWxAlK7WpHj+6j,29,33,335.0, ENG01, Qui đổi TOEIC
3962.0,94A6BB31XPvAibaEXe+IVHw2W4Uqah4dooDrSrIK,24,38,335.0, ENG01, Qui đổi TOEIC
3963.0,0E479942XPvAibaEXe/EbCJQv4uheFVawqT5Hb/C,26,36,335.0, ENG01, Qui đổi TOEIC
3964.0,95B48F1DXPvAibaEXe92/FvKjToSoY7msvUabV9a,19,43,335.0, ENG01, Qui đổi TOEIC
3965.0,B0E6C48EXPvAibaEXe9O6/F07jTuv2iubEfEzeow,25,37,335.0, ENG01, Qui đổi TOEIC
3966.0,16E15ECFXPvAibaEXe/lq24VwKc+LH2JaVx+wPJx,23,39,335.0, ENG01, Qui đổi TOEIC
3967.0,F09BF74EXPvAibaEXe+boSxJoV2lkABL0foWIXoK,24,38,335.0, ENG01, Qui đổi TOEIC
3968.0,AD050280XPvAibaEXe+VfAA12Tmd+8IFi4xIs6kN,27,35,335.0, ENG01, Qui đổi TOEIC
3969.0,2005DBE3XPvAibaEXe8Vzfjn3dDTT0vmjnixuofE,24,38,335.0, ENG01, Qui đổi TOEIC
3970.0,28DB0E2FXPvAibaEXe+6gZchb6tvC9yWSpdkIdzs,25,37,335.0, ENG01, Qui đổi TOEIC
3971.0,1F12FCA4XPvAibaEXe9V50Ts4UAUsAQ+5gKFgzeq,21,40,330.0, ENG01, Qui đổi TOEIC
3972.0,579C7F8BXPvAibaEXe8OSOsXgIr1IbT6XwwQy/th,26,35,330.0, ENG01, Qui đổi TOEIC
3973.0,5FD90A13XPvAibaEXe+ba4DZYrt+PH4NCeLOnwhA,29,32,330.0, ENG01, Qui đổi TOEIC
3974.0,41989DABXPvAibaEXe9iepFIQz9mxXDZlwCXHR7I,27,34,330.0, ENG01, Qui đổi TOEIC
3975.0,0C709244XPvAibaEXe+1xn1m12iBvkmQ18S46JHJ,28,33,330.0, ENG01, Qui đổi TOEIC
3976.0,A1F1A0EBXPvAibaEXe9Vh8FJ4R+4oQmcC3pUVfWh,27,34,330.0, ENG01, Qui đổi TOEIC
3977.0,AD08D9D5XPvAibaEXe+Pxorfe/k8CYcBqjk8rc9S,27,34,330.0, ENG01, Qui đổi TOEIC
3978.0,332AAC1EXPvAibaEXe8CYkXkPteanGxNL2TD5Jzy,23,38,330.0, ENG01, Qui đổi TOEIC
3979.0,03F799BCXPvAibaEXe9MnecufC0W/vTkuEmnC2RW,24,37,330.0, ENG01, Qui đổi TOEIC
3980.0,FF99FA4BXPvAibaEXe/9LBBkdbcCWFCdDLFn3R+v,24,37,330.0, ENG01, Qui đổi TOEIC
3981.0,2E6472D5XPvAibaEXe/TOGeH6x1Blas4lTTms1XY,22,39,330.0, ENG01, Qui đổi TOEIC
3982.0,89761023XPvAibaEXe+QrwS/gm46Tec5C974AVef,27,34,330.0, ENG01, Qui đổi TOEIC
3983.0,F3DC1EA4XPvAibaEXe+6mZaWgr2AGUbe4cIFRSyl,24,37,330.0, ENG01, Qui đổi TOEIC
3984.0,0018C59CXPvAibaEXe8C3lblh2dNniH+SYgLosUA,22,39,330.0, ENG01, Qui đổi TOEIC
3985.0,814CBB93XPvAibaEXe+3IeSFe/CqDEOSeHkU3kcM,30,31,330.0, ENG01, Qui đổi TOEIC
3986.0,2CD43968XPvAibaEXe/el9TRAKM7gTgeI3yz0NsV,28,33,330.0, ENG01, Qui đổi TOEIC
3987.0,246605B7XPvAibaEXe83RuGSO94Cq7o100ExIucz,20,41,330.0, ENG01, Qui đổi TOEIC
3988.0,55BB54C4XPvAibaEXe+P3P+fEFRIWNdqLeyJcbPn,29,32,330.0, ENG01, Qui đổi TOEIC
3989.0,663C6377XPvAibaEXe+s9Ax3cH11afONybIC68RH,27,34,330.0, ENG01, Qui đổi TOEIC
3990.0,57CF43A4XPvAibaEXe96mG7+vayRPhtHtETRI+po,31,30,330.0, ENG01, Qui đổi TOEIC
3991.0,4F37BC84XPvAibaEXe9d4LQb7PSjpsF+nkmCQZnF,22,39,330.0, ENG01, Qui đổi TOEIC
3992.0,5579D3EBXPvAibaEXe/MMx1dMBtPnSMMbhp+C7hs,17,44,330.0, ENG01, Qui đổi TOEIC
3993.0,66165AF7XPvAibaEXe9drMWeKYE4jMmp1ahbPYlY,23,37,325.0, ENG01, Qui đổi TOEIC
3994.0,7C9CD828XPvAibaEXe8REVTdmhazkb8qvR1W2D1z,32,28,325.0, ENG01, Qui đổi TOEIC
3995.0,ACB0A192XPvAibaEXe81fV8vPRwD6CobL6sASSeh,25,35,325.0, ENG01, Qui đổi TOEIC
3996.0,C3C9E909XPvAibaEXe9t3AmSkf7FuWEg5ayMgk79,25,35,325.0, ENG01, Qui đổi TOEIC
3997.0,C602C014XPvAibaEXe9ZBnO1fewQMcJa1UpHJPFk,25,35,325.0, ENG01, Qui đổi TOEIC
3998.0,F00FA95AXPvAibaEXe+iIJOpfrvDwyFLtazciWEk,26,34,325.0, ENG01, Qui đổi TOEIC
3999.0,BA6AB26AXPvAibaEXe/TOGeH6x1BlcuocqZMkF6q,28,32,325.0, ENG01, Qui đổi TOEIC
4000.0,4D7F2B80XPvAibaEXe/VQHzzHDYACU+w9mI5Vpdz,22,38,325.0, ENG01, Qui đổi TOEIC
4001.0,7BC1A77BXPvAibaEXe/VQHzzHDYACQ1mGv5UfbHn,22,38,325.0, ENG01, Qui đổi TOEIC
4002.0,9B90A041XPvAibaEXe+O8Ynm4+UKCjj4hk6yMx6W,18,42,325.0, ENG01, Qui đổi TOEIC
4003.0,8107C15DXPvAibaEXe/W1ZBpbjj8QUeviTscoYLJ,25,35,325.0, ENG01, Qui đổi TOEIC
4004.0,BA540562XPvAibaEXe9zVZKaStZ09M1kpi8UwAdl,18,42,325.0, ENG01, Qui đổi TOEIC
4005.0,9131269CXPvAibaEXe++P1Ki321T8QwiqZBNKu1/,24,36,325.0, ENG01, Qui đổi TOEIC
4006.0,772227F1XPvAibaEXe9UjnPPEYi4UX3ecZSJtG3q,27,33,325.0, ENG01, Qui đổi TOEIC
4007.0,FBBA5CC9XPvAibaEXe9yRt5bXcOfsuxuuIniNi4p,20,40,325.0, ENG01, Qui đổi TOEIC
4008.0,4D5ACDA1XPvAibaEXe9usUd9iNN9jLLM9xNxqNJH,17,43,325.0, ENG01, Qui đổi TOEIC
4009.0,37B10C06XPvAibaEXe+l62icawnoYijfbNMGkQ1b,28,32,325.0, ENG01, Qui đổi TOEIC
4010.0,E6FB9C99XPvAibaEXe/el9TRAKM7gdq296hfTAa1,22,38,325.0, ENG01, Qui đổi TOEIC
4011.0,FE768217XPvAibaEXe8NShKJ2y7VAsc1DSDY2tC+,26,34,325.0, ENG01, Qui đổi TOEIC
4012.0,DADE9054XPvAibaEXe+3IeSFe/CqDEj3xUk5CqN3,23,37,325.0, ENG01, Qui đổi TOEIC
4013.0,DA9E55D4XPvAibaEXe+pX9RZhc1jhp5t1y4bGFQa,32,28,325.0, ENG01, Qui đổi TOEIC
4014.0,EF9FB66BXPvAibaEXe9Hf/fJ8gF3Wr/Y2SyxD2Ro,30,30,325.0, ENG01, Qui đổi TOEIC
4015.0,30F12A42XPvAibaEXe+g+689Av0WQ/y+ZKHDA23S,23,37,325.0, ENG01, Qui đổi TOEIC
4016.0,8FD48B2EXPvAibaEXe+s9Ax3cH11ad040J0JoCue,20,40,325.0, ENG01, Qui đổi TOEIC
4017.0,6EEB8335XPvAibaEXe+ba4DZYrt+PFj014j6yHC/,27,32,320.0, ENG01, Qui đổi TOEIC
4018.0,0EA75687XPvAibaEXe/+5dmtHXoxmqBnFbNh94Ft,31,28,320.0, ENG01, Qui đổi TOEIC
4019.0,999263ACXPvAibaEXe/R8wKTWV7vqmOtOEaycDAf,20,39,320.0, ENG01, Qui đổi TOEIC
4020.0,5A0230B3XPvAibaEXe/B5ptYzPZ33qaUSuPR3tlU,28,31,320.0, ENG01, Qui đổi TOEIC
4021.0,67D7D4C1XPvAibaEXe/1Yakz2BGJTZEs6GQ/zp3H,20,39,320.0, ENG01, Qui đổi TOEIC
4022.0,F41340DCXPvAibaEXe++P1Ki321T8Z41T6oVJDou,23,36,320.0, ENG01, Qui đổi TOEIC
4023.0,ACBE447EXPvAibaEXe+ywvHYTnIXuF4+4AQLHfQU,24,35,320.0, ENG01, Qui đổi TOEIC
4024.0,4495FB9BXPvAibaEXe+3IeSFe/CqDBgPKQR6OjKm,22,37,320.0, ENG01, Qui đổi TOEIC
4025.0,5769D718XPvAibaEXe98rLBMbW9WWbEmCMpQV7QR,25,34,320.0, ENG01, Qui đổi TOEIC
4026.0,101F233DXPvAibaEXe+8xcWrHsA1KponLl2EU78E,29,30,320.0, ENG01, Qui đổi TOEIC
4027.0,293AAC7CXPvAibaEXe/J0r+JN9xEWZhWsiAzZb3a,26,33,320.0, ENG01, Qui đổi TOEIC
4028.0,7D5072D6XPvAibaEXe+LaXEhdAaoNCxzL6SSSvJz,30,29,320.0, ENG01, Qui đổi TOEIC
4029.0,9B9BAAACXPvAibaEXe/UmsX+Yo/cnz7EcY1OeK21,25,34,320.0, ENG01, Qui đổi TOEIC
4030.0,F63B32CFXPvAibaEXe/A9ztpERERkALDm2qu0ITn,26,33,320.0, ENG01, Qui đổi TOEIC
4031.0,3DF93337XPvAibaEXe9UJtBa/m0OMlDlnMGN8CDs,30,29,320.0, ENG01, Qui đổi TOEIC
4032.0,A505D017XPvAibaEXe/GIu0V6tRrk8Hj+MWEbX3W,26,33,320.0, ENG01, Qui đổi TOEIC
4033.0,80472CCEXPvAibaEXe828ep1J4avvCZOk1++39jR,24,35,320.0, ENG01, Qui đổi TOEIC
4034.0,D2A50A16XPvAibaEXe+0nHjb2tGOx1CVAAzml2KG,18,41,320.0, ENG01, Qui đổi TOEIC
4035.0,39F5C1B3XPvAibaEXe+jRlsyXvmhz14SDotdKerS,23,36,320.0, ENG01, Qui đổi TOEIC
4036.0,0B572ED1XPvAibaEXe+WyjAMa+c6giNzvWUiY0bY,23,36,320.0, ENG01, Qui đổi TOEIC
4037.0,93B16D35XPvAibaEXe98rLBMbW9WWajDKHxQWdwm,22,37,320.0, ENG01, Qui đổi TOEIC
4038.0,685E9B66XPvAibaEXe8Z5hiNBvM0RUhoP1Ap4yGC,26,33,320.0, ENG01, Qui đổi TOEIC
4039.0,639FDCA1XPvAibaEXe8Pc6kxKoLNabdBbDFncO9S,22,37,320.0, ENG01, Qui đổi TOEIC
